record_id,record_type,need_id,need_rank,need_path,fulfillment_id,fulfillment_class,category_original,category_group_id,page_id,product_node_id,item_name,manufacturer,model_part_number,source_uid,source_vendor,source_record_id,source_url,record_status,availability,recall_class,risk_type,problem,recommended_action,last_updated,archived,catalog_year,historical_price_usd,currency,total_cost,fulfillment_score,value_score,need_match_score,survival_value,durability,risk,evidence_score,evidence,source_language
HC-70287,product_safety_recall,need-transportation,10,Transportation / Mobility / Vehicle Electrical,need-transportation-vehicle-electrical,Vehicle Electrical,Voiture,product-category-need-transportation-vehicle-el-voiture-f68091ca,product-category-need-transportation-vehicle-el-voiture-f68091ca-page-002,product-hc-70287,Voiture rappelé par GENERAL MOTORS,,,SRC-HC-RECALLS,TC,70287,https://recalls-rappels.canada.ca/fr/avis-rappel/numero-rappel-transports-canada-2013401-general-motors,Current recall / safety evidence,Safety evidence only — current market availability not established,,Circuit électrique,Circuit électrique,,2013-11-14,False,,,,,,,96,55,,50,89,Health Canada recall / safety notice,French / bilingual source
HC-70270,product_safety_recall,need-transportation,10,Transportation / Mobility / Vehicle Electrical,need-transportation-vehicle-electrical,Vehicle Electrical,Voiture,product-category-need-transportation-vehicle-el-voiture-f68091ca,product-category-need-transportation-vehicle-el-voiture-f68091ca-page-002,product-hc-70270,Voiture rappelé par MASERATI,,,SRC-HC-RECALLS,TC,70270,https://recalls-rappels.canada.ca/fr/avis-rappel/numero-rappel-transports-canada-2013418-maserati,Current recall / safety evidence,Safety evidence only — current market availability not established,,Circuit électrique,Circuit électrique,,2013-12-03,False,,,,,,,96,55,,50,89,Health Canada recall / safety notice,French / bilingual source
HC-70195,product_safety_recall,need-transportation,10,Transportation / Mobility / Vehicle Electrical,need-transportation-vehicle-electrical,Vehicle Electrical,Voiture,product-category-need-transportation-vehicle-el-voiture-f68091ca,product-category-need-transportation-vehicle-el-voiture-f68091ca-page-002,product-hc-70195,Voiture rappelé par GENERAL MOTORS,,,SRC-HC-RECALLS,TC,70195,https://recalls-rappels.canada.ca/fr/avis-rappel/numero-rappel-transports-canada-2014038-general-motors,Current recall / safety evidence,Safety evidence only — current market availability not established,,Circuit électrique,Circuit électrique,,2014-03-12,False,,,,,,,96,55,,50,89,Health Canada recall / safety notice,French / bilingual source
HC-70166,product_safety_recall,need-transportation,10,Transportation / Mobility / Vehicle Electrical,need-transportation-vehicle-electrical,Vehicle Electrical,Voiture,product-category-need-transportation-vehicle-el-voiture-f68091ca,product-category-need-transportation-vehicle-el-voiture-f68091ca-page-002,product-hc-70166,Voiture rappelé par VOLKSWAGEN,,,SRC-HC-RECALLS,TC,70166,https://recalls-rappels.canada.ca/fr/avis-rappel/numero-rappel-transports-canada-2014069-volkswagen,Current recall / safety evidence,Safety evidence only — current market availability not established,,Circuit électrique,Circuit électrique,,2014-03-12,False,,,,,,,96,55,,50,89,Health Canada recall / safety notice,French / bilingual source
HC-70174,product_safety_recall,need-transportation,10,Transportation / Mobility / Vehicle Electrical,need-transportation-vehicle-electrical,Vehicle Electrical,Voiture,product-category-need-transportation-vehicle-el-voiture-f68091ca,product-category-need-transportation-vehicle-el-voiture-f68091ca-page-002,product-hc-70174,Voiture rappelé par GENERAL MOTORS,,,SRC-HC-RECALLS,TC,70174,https://recalls-rappels.canada.ca/fr/avis-rappel/numero-rappel-transports-canada-2014060-general-motors,Current recall / safety evidence,Safety evidence only — current market availability not established,,Circuit électrique,Circuit électrique,,2014-03-13,False,,,,,,,96,55,,50,89,Health Canada recall / safety notice,French / bilingual source
HC-70153,product_safety_recall,need-transportation,10,Transportation / Mobility / Vehicle Electrical,need-transportation-vehicle-electrical,Vehicle Electrical,Voiture,product-category-need-transportation-vehicle-el-voiture-f68091ca,product-category-need-transportation-vehicle-el-voiture-f68091ca-page-002,product-hc-70153,Voiture rappelé par GENERAL MOTORS,,,SRC-HC-RECALLS,TC,70153,https://recalls-rappels.canada.ca/fr/avis-rappel/numero-rappel-transports-canada-2014082-general-motors,Current recall / safety evidence,Safety evidence only — current market availability not established,,Circuit électrique,Circuit électrique,,2014-04-03,False,,,,,,,96,55,,50,89,Health Canada recall / safety notice,French / bilingual source
HC-70123,product_safety_recall,need-transportation,10,Transportation / Mobility / Vehicle Electrical,need-transportation-vehicle-electrical,Vehicle Electrical,Voiture,product-category-need-transportation-vehicle-el-voiture-f68091ca,product-category-need-transportation-vehicle-el-voiture-f68091ca-page-002,product-hc-70123,Voiture rappelé par MAZDA,,,SRC-HC-RECALLS,TC,70123,https://recalls-rappels.canada.ca/fr/avis-rappel/numero-rappel-transports-canada-2014113-mazda,Current recall / safety evidence,Safety evidence only — current market availability not established,,Circuit électrique,Circuit électrique,,2014-04-09,False,,,,,,,96,55,,50,89,Health Canada recall / safety notice,French / bilingual source
HC-70014,product_safety_recall,need-transportation,10,Transportation / Mobility / Vehicle Electrical,need-transportation-vehicle-electrical,Vehicle Electrical,Voiture,product-category-need-transportation-vehicle-el-voiture-f68091ca,product-category-need-transportation-vehicle-el-voiture-f68091ca-page-002,product-hc-70014,Voiture rappelé par GENERAL MOTORS,,,SRC-HC-RECALLS,TC,70014,https://recalls-rappels.canada.ca/fr/avis-rappel/numero-rappel-transports-canada-2014230-general-motors,Current recall / safety evidence,Safety evidence only — current market availability not established,,Circuit électrique,Circuit électrique,,2014-06-17,False,,,,,,,96,55,,50,89,Health Canada recall / safety notice,French / bilingual source
HC-70002,product_safety_recall,need-transportation,10,Transportation / Mobility / Vehicle Electrical,need-transportation-vehicle-electrical,Vehicle Electrical,Voiture,product-category-need-transportation-vehicle-el-voiture-f68091ca,product-category-need-transportation-vehicle-el-voiture-f68091ca-page-002,product-hc-70002,Voiture rappelé par GENERAL MOTORS,,,SRC-HC-RECALLS,TC,70002,https://recalls-rappels.canada.ca/fr/avis-rappel/numero-rappel-transports-canada-2014243-general-motors,Current recall / safety evidence,Safety evidence only — current market availability not established,,Circuit électrique,Circuit électrique,,2014-07-02,False,,,,,,,96,55,,50,89,Health Canada recall / safety notice,French / bilingual source
HC-70000,product_safety_recall,need-transportation,10,Transportation / Mobility / Vehicle Electrical,need-transportation-vehicle-electrical,Vehicle Electrical,Voiture,product-category-need-transportation-vehicle-el-voiture-f68091ca,product-category-need-transportation-vehicle-el-voiture-f68091ca-page-002,product-hc-70000,Voiture rappelé par GENERAL MOTORS,,,SRC-HC-RECALLS,TC,70000,https://recalls-rappels.canada.ca/fr/avis-rappel/numero-rappel-transports-canada-2014246-general-motors,Current recall / safety evidence,Safety evidence only — current market availability not established,,Circuit électrique,Circuit électrique,,2014-07-07,False,,,,,,,96,55,,50,89,Health Canada recall / safety notice,French / bilingual source
HC-69994,product_safety_recall,need-transportation,10,Transportation / Mobility / Vehicle Electrical,need-transportation-vehicle-electrical,Vehicle Electrical,Voiture,product-category-need-transportation-vehicle-el-voiture-f68091ca,product-category-need-transportation-vehicle-el-voiture-f68091ca-page-002,product-hc-69994,Voiture rappelé par HYUNDAI,,,SRC-HC-RECALLS,TC,69994,https://recalls-rappels.canada.ca/fr/avis-rappel/numero-rappel-transports-canada-2014252-hyundai,Current recall / safety evidence,Safety evidence only — current market availability not established,,Circuit électrique,Circuit électrique,,2014-07-31,False,,,,,,,96,55,,50,89,Health Canada recall / safety notice,French / bilingual source
HC-69916,product_safety_recall,need-transportation,10,Transportation / Mobility / Vehicle Electrical,need-transportation-vehicle-electrical,Vehicle Electrical,Voiture,product-category-need-transportation-vehicle-el-voiture-f68091ca,product-category-need-transportation-vehicle-el-voiture-f68091ca-page-002,product-hc-69916,Voiture rappelé par FIAT CHRYSLER AUTOMOBILES,,,SRC-HC-RECALLS,TC,69916,https://recalls-rappels.canada.ca/fr/avis-rappel/numero-rappel-transports-canada-2014336-fiat-chrysler-automobiles,Current recall / safety evidence,Safety evidence only — current market availability not established,,Circuit électrique,Circuit électrique,,2014-08-12,False,,,,,,,96,55,,50,89,Health Canada recall / safety notice,French / bilingual source
HC-69879,product_safety_recall,need-transportation,10,Transportation / Mobility / Vehicle Electrical,need-transportation-vehicle-electrical,Vehicle Electrical,Voiture,product-category-need-transportation-vehicle-el-voiture-f68091ca,product-category-need-transportation-vehicle-el-voiture-f68091ca-page-002,product-hc-69879,Voiture rappelé par GENERAL MOTORS,,,SRC-HC-RECALLS,TC,69879,https://recalls-rappels.canada.ca/fr/avis-rappel/numero-rappel-transports-canada-2014379-general-motors,Current recall / safety evidence,Safety evidence only — current market availability not established,,Circuit électrique,Circuit électrique,,2014-09-16,False,,,,,,,96,55,,50,89,Health Canada recall / safety notice,French / bilingual source
HC-70057,product_safety_recall,need-transportation,10,Transportation / Mobility / Vehicle Electrical,need-transportation-vehicle-electrical,Vehicle Electrical,Voiture,product-category-need-transportation-vehicle-el-voiture-f68091ca,product-category-need-transportation-vehicle-el-voiture-f68091ca-page-002,product-hc-70057,Voiture rappelé par SUZUKI,,,SRC-HC-RECALLS,TC,70057,https://recalls-rappels.canada.ca/fr/avis-rappel/numero-rappel-transports-canada-2014183-suzuki,Current recall / safety evidence,Safety evidence only — current market availability not established,,Circuit électrique,Circuit électrique,,2014-10-09,False,,,,,,,96,55,,50,89,Health Canada recall / safety notice,French / bilingual source
HC-69725,product_safety_recall,need-transportation,10,Transportation / Mobility / Vehicle Electrical,need-transportation-vehicle-electrical,Vehicle Electrical,Voiture,product-category-need-transportation-vehicle-el-voiture-f68091ca,product-category-need-transportation-vehicle-el-voiture-f68091ca-page-002,product-hc-69725,Voiture rappelé par ASTON MARTIN,,,SRC-HC-RECALLS,TC,69725,https://recalls-rappels.canada.ca/fr/avis-rappel/numero-rappel-transports-canada-2014543-aston-martin,Current recall / safety evidence,Safety evidence only — current market availability not established,,Circuit électrique,Circuit électrique,,2015-01-08,False,,,,,,,96,55,,50,89,Health Canada recall / safety notice,French / bilingual source
HC-69667,product_safety_recall,need-transportation,10,Transportation / Mobility / Vehicle Electrical,need-transportation-vehicle-electrical,Vehicle Electrical,Voiture,product-category-need-transportation-vehicle-el-voiture-f68091ca,product-category-need-transportation-vehicle-el-voiture-f68091ca-page-002,product-hc-69667,Voiture rappelé par KIA,,,SRC-HC-RECALLS,TC,69667,https://recalls-rappels.canada.ca/fr/avis-rappel/numero-rappel-transports-canada-2015015-kia,Current recall / safety evidence,Safety evidence only — current market availability not established,,Circuit électrique,Circuit électrique,,2015-01-28,False,,,,,,,96,55,,50,89,Health Canada recall / safety notice,French / bilingual source
HC-69596,product_safety_recall,need-transportation,10,Transportation / Mobility / Vehicle Electrical,need-transportation-vehicle-electrical,Vehicle Electrical,Voiture,product-category-need-transportation-vehicle-el-voiture-f68091ca,product-category-need-transportation-vehicle-el-voiture-f68091ca-page-002,product-hc-69596,Voiture rappelé par HYUNDAI,,,SRC-HC-RECALLS,TC,69596,https://recalls-rappels.canada.ca/fr/avis-rappel/numero-rappel-transports-canada-2015090-hyundai,Current recall / safety evidence,Safety evidence only — current market availability not established,,Circuit électrique,Circuit électrique,,2015-02-27,False,,,,,,,96,55,,50,89,Health Canada recall / safety notice,French / bilingual source
HC-69962,product_safety_recall,need-transportation,10,Transportation / Mobility / Vehicle Electrical,need-transportation-vehicle-electrical,Vehicle Electrical,Voiture,product-category-need-transportation-vehicle-el-voiture-f68091ca,product-category-need-transportation-vehicle-el-voiture-f68091ca-page-002,product-hc-69962,Voiture rappelé par GENERAL MOTORS,,,SRC-HC-RECALLS,TC,69962,https://recalls-rappels.canada.ca/fr/avis-rappel/numero-rappel-transports-canada-2014284-general-motors,Current recall / safety evidence,Safety evidence only — current market availability not established,,Circuit électrique,Circuit électrique,,2015-04-13,False,,,,,,,96,55,,50,89,Health Canada recall / safety notice,French / bilingual source
HC-70066,product_safety_recall,need-transportation,10,Transportation / Mobility / Vehicle Electrical,need-transportation-vehicle-electrical,Vehicle Electrical,Voiture,product-category-need-transportation-vehicle-el-voiture-f68091ca,product-category-need-transportation-vehicle-el-voiture-f68091ca-page-002,product-hc-70066,Voiture rappelé par GENERAL MOTORS,,,SRC-HC-RECALLS,TC,70066,https://recalls-rappels.canada.ca/fr/avis-rappel/numero-rappel-transports-canada-2014173-general-motors,Current recall / safety evidence,Safety evidence only — current market availability not established,,Circuit électrique,Circuit électrique,,2015-05-13,False,,,,,,,96,55,,50,89,Health Canada recall / safety notice,French / bilingual source
