archived,availability,catalog_year,category_group,category_group_id,category_original,currency,description,display_language,durability,evidence,evidence_score,extraction_confidence,extraction_method,fulfillment_class,fulfillment_id,fulfillment_score,historical_price_usd,item_name,last_updated,manufacturer,mapping_confidence,model_part_number,need_id,need_match_score,need_path,need_rank,page_id,part_number,product_name,product_node_id,recall_class,recommended_action,record_id,record_kind,record_status,record_type,risk,risk_type,score_status,source_file,source_language,source_page,source_record_id,source_title,source_uid,source_url,source_vendor,spec_text,survival_value,title,total_cost,tree_node_id,tree_path_ids,value_score
True,Historical/current mixed,unknown,Automotive Electrical / Connectors,pg-transport-electrical,Automotive Electrical / Connectors,,on special order cord sets.,English,85,"Waytek Automotive Electrical Supplies Catalog 220, PDF page 12",88,high,explicit_part_number,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,89,,Tapes &,unknown,Waytek,high,10240,need-transportation,90,Transportation / Vehicle Electrical,10,pg-transport-electrical-page-018,10240,Tapes &,item-cat-003433,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-003433,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,15,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Waytek Automotive Electrical Supplies Catalog #220 -- 6acc7f92fc951ed4c0862b279a1aaf4d -- Anna’s Archive.pdf,English,12,10240,Waytek Automotive Electrical Supplies Catalog 220,SRC-0124,,Waytek,on special order cord sets. Stock No. 10240,62,Tapes &,,pg-transport-electrical,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-electrical', 'pg-transport-electrical-page-018', 'item-cat-003433']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,Phosphate Ester,English,83,"Parker Fittings Catalog, PDF page 45",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,82,,Phosphate Ester,2015,Parker Hannifin,high,A-51,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-022,A-51,Phosphate Ester,item-cat-004211,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004211,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,21,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,45,A-51,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,774 4000 4000 3000 2500 2500 –40/+176 A-51,37,Phosphate Ester,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-022', 'item-cat-004211']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,722LT 4000 4000 4000 4000 4000 3000 2500 –70/+212 100R12 3862-1-R12 856 A-54,English,78,"Parker Fittings Catalog, PDF page 45",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,81,,722LT 4000 4000 4000 4000 4000 3000 2500 –70/+212 100R12 3862-1-R12 856 A-54,2015,Parker Hannifin,high,A-54,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-016,A-54,722LT 4000 4000 4000 4000 4000 3000 2500 –70/+212 100R12 3862-1-R12 856 A-54,item-cat-004212,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004212,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,21,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,45,A-54,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,722LT 4000 4000 4000 4000 4000 3000 2500 –70/+212 100R12 3862-1-R12 856 A-54,37,722LT 4000 4000 4000 4000 4000 3000 2500 –70/+212 100R12 3862-1-R12 856 A-54,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-016', 'item-cat-004212']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,722LT 4000 4000 4000 4000 4000 3000 2500 –70/+212 100R12 3862-1-R12 856 A-54,English,84,"Parker Fittings Catalog, PDF page 45",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,81,,722LT 4000 4000 4000 4000 4000 3000 2500 –70/+212 100R12 3862-1-R12 856 A-54,2015,Parker Hannifin,high,A-55,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-016,A-55,722LT 4000 4000 4000 4000 4000 3000 2500 –70/+212 100R12 3862-1-R12 856 A-54,item-cat-004213,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004213,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,19,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,45,A-55,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,792LT 6000 6000 6000 –70/+212 A-55,37,722LT 4000 4000 4000 4000 4000 3000 2500 –70/+212 100R12 3862-1-R12 856 A-54,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-016', 'item-cat-004213']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,266 2000 1500 1500 1250 1250 750 400 300 250 –55/+302 J1402 AII A-58,English,83,"Parker Fittings Catalog, PDF page 45",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,89,,266 2000 1500 1500 1250 1250 750 400 300 250 –55/+302 J1402 AII A-58,2015,Parker Hannifin,high,A-58,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-015,A-58,266 2000 1500 1500 1250 1250 750 400 300 250 –55/+302 J1402 AII A-58,item-cat-004214,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004214,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,18,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,45,A-58,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,266 2000 1500 1500 1250 1250 750 400 300 250 –55/+302 J1402 AII A-58,37,266 2000 1500 1500 1250 1250 750 400 300 250 –55/+302 J1402 AII A-58,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-015', 'item-cat-004214']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,266 2000 1500 1500 1250 1250 750 400 300 250 –55/+302 J1402 AII A-58,English,86,"Parker Fittings Catalog, PDF page 45",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,87,,266 2000 1500 1500 1250 1250 750 400 300 250 –55/+302 J1402 AII A-58,2015,Parker Hannifin,high,A-59,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-015,A-59,266 2000 1500 1500 1250 1250 750 400 300 250 –55/+302 J1402 AII A-58,item-cat-004215,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004215,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,24,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,45,A-59,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,201 3000 3000 2250 2000 1750 1500 800 625 500 350 350 A-59,37,266 2000 1500 1500 1250 1250 750 400 300 250 –55/+302 J1402 AII A-58,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-015', 'item-cat-004215']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,266 2000 1500 1500 1250 1250 750 400 300 250 –55/+302 J1402 AII A-58,English,80,"Parker Fittings Catalog, PDF page 45",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,85,,266 2000 1500 1500 1250 1250 750 400 300 250 –55/+302 J1402 AII A-58,2015,Parker Hannifin,high,A-60,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-015,A-60,266 2000 1500 1500 1250 1250 750 400 300 250 –55/+302 J1402 AII A-58,item-cat-004216,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004216,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,19,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,45,A-60,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,206 3000 3000 2250 2000 1750 1500 800 625 500 350 350 A-60,37,266 2000 1500 1500 1250 1250 750 400 300 250 –55/+302 J1402 AII A-58,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-015', 'item-cat-004216']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,266 2000 1500 1500 1250 1250 750 400 300 250 –55/+302 J1402 AII A-58,English,83,"Parker Fittings Catalog, PDF page 45",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,88,,266 2000 1500 1500 1250 1250 750 400 300 250 –55/+302 J1402 AII A-58,2015,Parker Hannifin,high,A-61,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-015,A-61,266 2000 1500 1500 1250 1250 750 400 300 250 –55/+302 J1402 AII A-58,item-cat-004217,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004217,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,15,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,45,A-61,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,611HT 400 400 400 350 300 -55/+302 854 A-61,37,266 2000 1500 1500 1250 1250 750 400 300 250 –55/+302 J1402 AII A-58,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-015', 'item-cat-004217']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,266 2000 1500 1500 1250 1250 750 400 300 250 –55/+302 J1402 AII A-58,English,83,"Parker Fittings Catalog, PDF page 45",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,85,,266 2000 1500 1500 1250 1250 750 400 300 250 –55/+302 J1402 AII A-58,2015,Parker Hannifin,high,A-62,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-015,A-62,266 2000 1500 1500 1250 1250 750 400 300 250 –55/+302 J1402 AII A-58,item-cat-004218,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004218,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,16,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,45,A-62,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,271 225 225 –50/+212 J1402 A A-62,37,266 2000 1500 1500 1250 1250 750 400 300 250 –55/+302 J1402 AII A-58,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-015', 'item-cat-004218']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,SS23CG 425 425 425 425 –40/+250 A-63,English,84,"Parker Fittings Catalog, PDF page 45",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,86,,SS23CG 425 425 425 425 –40/+250 A-63,2015,Parker Hannifin,high,A-63,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-023,A-63,SS23CG 425 425 425 425 –40/+250 A-63,item-cat-004219,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004219,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,14,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,45,A-63,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,SS23CG 425 425 425 425 –40/+250 A-63,37,SS23CG 425 425 425 425 –40/+250 A-63,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-023', 'item-cat-004219']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,SS25UL 350 350 350 350 350 350 –40/+250 A-64,English,80,"Parker Fittings Catalog, PDF page 45",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,86,,SS25UL 350 350 350 350 350 350 –40/+250 A-64,2015,Parker Hannifin,high,A-64,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-023,A-64,SS25UL 350 350 350 350 350 350 –40/+250 A-64,item-cat-004220,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004220,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,17,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,45,A-64,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,SS25UL 350 350 350 350 350 350 –40/+250 A-64,37,SS25UL 350 350 350 350 350 350 –40/+250 A-64,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-023', 'item-cat-004220']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,SS25UL 350 350 350 350 350 350 –40/+250 A-64,English,84,"Parker Fittings Catalog, PDF page 45",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,81,,SS25UL 350 350 350 350 350 350 –40/+250 A-64,2015,Parker Hannifin,high,A-65,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-023,A-65,SS25UL 350 350 350 350 350 350 –40/+250 A-64,item-cat-004221,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004221,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,25,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,45,A-65,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,221FR 500 500 500 500 500 500 –4/+212 7840 A-65,37,SS25UL 350 350 350 350 350 350 –40/+250 A-64,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-023', 'item-cat-004221']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,Refrigerant,English,84,"Parker Fittings Catalog, PDF page 45",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,81,,Refrigerant,2015,Parker Hannifin,high,A-66,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-022,A-66,Refrigerant,item-cat-004222,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004222,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,21,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,45,A-66,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,285 500 500 500 500 500 –22/+257 J2064 Type C A-66,37,Refrigerant,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-022', 'item-cat-004222']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,"Fitting End Connection Size end, measure angle clockwise to describe",English,86,"Parker Fittings Catalog, PDF page 46",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,84,,Degree Elbow - Short Drop,2015,Parker Hannifin,high,1st,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-019,1st,Degree Elbow - Short Drop,item-cat-004223,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004223,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,14,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,46,1st,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,"Box 5: 1st Fitting End Connection Size end, measure angle clockwise to describe",37,Degree Elbow - Short Drop,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-019', 'item-cat-004223']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,Specified only if two (2) elbow fittings,English,81,"Parker Fittings Catalog, PDF page 46",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,81,,Degree Elbow - Short Drop,2015,Parker Hannifin,high,270,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-019,270,Degree Elbow - Short Drop,item-cat-004224,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004224,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,25,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,46,270,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,270 Specified only if two (2) elbow fittings,37,Degree Elbow - Short Drop,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-019', 'item-cat-004224']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,Stainless Steel,English,82,"Parker Fittings Catalog, PDF page 46",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,87,,C = 316 Stainless Steel,2015,Parker Hannifin,high,316,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-018,316,C = 316 Stainless Steel,item-cat-004225,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004225,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,15,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,46,316,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,C = 316 Stainless Steel,37,C = 316 Stainless Steel,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-018', 'item-cat-004225']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,= SAE 100R16 Hose BA = Brass nipple with steel nut and socket,English,86,"Parker Fittings Catalog, PDF page 46",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,86,,C = 316 Stainless Steel,2015,Parker Hannifin,high,436,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-018,436,C = 316 Stainless Steel,item-cat-004226,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004226,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,24,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,46,436,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,436 = SAE 100R16 Hose BA = Brass nipple with steel nut and socket,37,C = 316 Stainless Steel,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-018', 'item-cat-004226']",
